x,y,risk
-1905718.7104967523,-251168.323222694,17
-1904718.7104967523,-251168.323222694,16
-1903718.7104967523,-251168.323222694,10
-1902718.7104967523,-251168.323222694,20
-1901718.7104967523,-251168.323222694,17
-1900718.7104967523,-251168.323222694,24
-1899718.7104967523,-251168.323222694,18
-1898718.7104967523,-251168.323222694,21
-1897718.7104967523,-251168.323222694,24
-1896718.7104967523,-251168.323222694,22
-1895718.7104967523,-251168.323222694,30
-1894718.7104967523,-251168.323222694,30
-1893718.7104967523,-251168.323222694,24
-1892718.7104967523,-251168.323222694,21
-1891718.7104967523,-251168.323222694,24
-1890718.7104967523,-251168.323222694,23
-1889718.7104967523,-251168.323222694,24
-1888718.7104967523,-251168.323222694,26
-1887718.7104967523,-251168.323222694,27
-1886718.7104967523,-251168.323222694,23
-1885718.7104967523,-251168.323222694,22
-1884718.7104967523,-251168.323222694,21
-1883718.7104967523,-251168.323222694,27
-1882718.7104967523,-251168.323222694,20
-1881718.7104967523,-251168.323222694,20
-1880718.7104967523,-251168.323222694,22
-1879718.7104967523,-251168.323222694,26
-1878718.7104967523,-251168.323222694,25
-1877718.7104967523,-251168.323222694,22
-1876718.7104967523,-251168.323222694,23
-1875718.7104967523,-251168.323222694,19
-1874718.7104967523,-251168.323222694,17
-1873718.7104967523,-251168.323222694,16
-1872718.7104967523,-251168.323222694,19
-1871718.7104967523,-251168.323222694,16
-1870718.7104967523,-251168.323222694,19
-1869718.7104967523,-251168.323222694,13
-1868718.7104967523,-251168.323222694,18
-1867718.7104967523,-251168.323222694,21
-1866718.7104967523,-251168.323222694,19
-1865718.7104967523,-251168.323222694,17
-1864718.7104967523,-251168.323222694,21
-1863718.7104967523,-251168.323222694,25
-1862718.7104967523,-251168.323222694,15
-1861718.7104967523,-251168.323222694,19
-1860718.7104967523,-251168.323222694,25
-1859718.7104967523,-251168.323222694,30
-1858718.7104967523,-251168.323222694,10
-1857718.7104967523,-251168.323222694,9
-1856718.7104967523,-251168.323222694,13
-1855718.7104967523,-251168.323222694,12
-1854718.7104967523,-251168.323222694,18
-1853718.7104967523,-251168.323222694,10
-1852718.7104967523,-251168.323222694,12
-1851718.7104967523,-251168.323222694,10
-1850718.7104967523,-251168.323222694,13
-1849718.7104967523,-251168.323222694,11
-1848718.7104967523,-251168.323222694,9
-1847718.7104967523,-251168.323222694,11
-1846718.7104967523,-251168.323222694,12
-1845718.7104967523,-251168.323222694,5
-1844718.7104967523,-251168.323222694,4
-1843718.7104967523,-251168.323222694,1
-1842718.7104967523,-251168.323222694,0
-1841718.7104967523,-251168.323222694,1
-1840718.7104967523,-251168.323222694,1
-1839718.7104967523,-251168.323222694,1
-1838718.7104967523,-251168.323222694,1
-1837718.7104967523,-251168.323222694,1
-1836718.7104967523,-251168.323222694,0
-1835718.7104967523,-251168.323222694,0
-1834718.7104967523,-251168.323222694,1
-1833718.7104967523,-251168.323222694,1
-1832718.7104967523,-251168.323222694,1
-1831718.7104967523,-251168.323222694,1
-1830718.7104967523,-251168.323222694,1
-1829718.7104967523,-251168.323222694,0
-1828718.7104967523,-251168.323222694,0
-1827718.7104967523,-251168.323222694,0
-1826718.7104967523,-251168.323222694,0
-1963718.7104967523,-252168.323222694,0
-1962718.7104967523,-252168.323222694,0
-1961718.7104967523,-252168.323222694,0
-1960718.7104967523,-252168.323222694,0
-1959718.7104967523,-252168.323222694,0
-1958718.7104967523,-252168.323222694,0
-1957718.7104967523,-252168.323222694,0
-1956718.7104967523,-252168.323222694,1
-1955718.7104967523,-252168.323222694,0
-1954718.7104967523,-252168.323222694,11
-1953718.7104967523,-252168.323222694,7
-1952718.7104967523,-252168.323222694,0
-1951718.7104967523,-252168.323222694,1
-1950718.7104967523,-252168.323222694,0
-1949718.7104967523,-252168.323222694,1
-1948718.7104967523,-252168.323222694,0
-1947718.7104967523,-252168.323222694,0
-1946718.7104967523,-252168.323222694,1
-1945718.7104967523,-252168.323222694,1
-1944718.7104967523,-252168.323222694,1
-1943718.7104967523,-252168.323222694,1
-1942718.7104967523,-252168.323222694,1
-1941718.7104967523,-252168.323222694,1
-1940718.7104967523,-252168.323222694,1
-1939718.7104967523,-252168.323222694,7
-1938718.7104967523,-252168.323222694,4
-1937718.7104967523,-252168.323222694,4
-1936718.7104967523,-252168.323222694,7
-1935718.7104967523,-252168.323222694,4
-1934718.7104967523,-252168.323222694,10
-1933718.7104967523,-252168.323222694,14
-1932718.7104967523,-252168.323222694,7
-1931718.7104967523,-252168.323222694,10
-1930718.7104967523,-252168.323222694,8
-1929718.7104967523,-252168.323222694,23
-1928718.7104967523,-252168.323222694,22
-1927718.7104967523,-252168.323222694,27
-1926718.7104967523,-252168.323222694,27
-1925718.7104967523,-252168.323222694,28
-1924718.7104967523,-252168.323222694,10
-1923718.7104967523,-252168.323222694,11
-1922718.7104967523,-252168.323222694,8
-1921718.7104967523,-252168.323222694,27
-1920718.7104967523,-252168.323222694,43
-1919718.7104967523,-252168.323222694,49
-1918718.7104967523,-252168.323222694,34
-1917718.7104967523,-252168.323222694,33
-1916718.7104967523,-252168.323222694,43
-1915718.7104967523,-252168.323222694,42
-1914718.7104967523,-252168.323222694,45
-1913718.7104967523,-252168.323222694,40
-1912718.7104967523,-252168.323222694,41
-1911718.7104967523,-252168.323222694,38
-1910718.7104967523,-252168.323222694,43
-1909718.7104967523,-252168.323222694,46
-1908718.7104967523,-252168.323222694,44
-1907718.7104967523,-252168.323222694,24
-1906718.7104967523,-252168.323222694,19
-1905718.7104967523,-252168.323222694,17
-1904718.7104967523,-252168.323222694,17
-1903718.7104967523,-252168.323222694,10
-1902718.7104967523,-252168.323222694,15
-1901718.7104967523,-252168.323222694,30
-1900718.7104967523,-252168.323222694,29
-1899718.7104967523,-252168.323222694,19
-1898718.7104967523,-252168.323222694,15
-1897718.7104967523,-252168.323222694,25
-1896718.7104967523,-252168.323222694,34
-1895718.7104967523,-252168.323222694,27
-1894718.7104967523,-252168.323222694,26
-1893718.7104967523,-252168.323222694,30
-1892718.7104967523,-252168.323222694,27
-1891718.7104967523,-252168.323222694,26
-1890718.7104967523,-252168.323222694,27
-1889718.7104967523,-252168.323222694,21
-1888718.7104967523,-252168.323222694,31
-1887718.7104967523,-252168.323222694,27
-1886718.7104967523,-252168.323222694,21
-1885718.7104967523,-252168.323222694,20
-1884718.7104967523,-252168.323222694,26
-1883718.7104967523,-252168.323222694,35
-1882718.7104967523,-252168.323222694,35
-1881718.7104967523,-252168.323222694,31
-1880718.7104967523,-252168.323222694,22
-1879718.7104967523,-252168.323222694,34
-1878718.7104967523,-252168.323222694,27
-1877718.7104967523,-252168.323222694,19
-1876718.7104967523,-252168.323222694,20
-1875718.7104967523,-252168.323222694,23
-1874718.7104967523,-252168.323222694,15
-1873718.7104967523,-252168.323222694,15
-1872718.7104967523,-252168.323222694,17
-1871718.7104967523,-252168.323222694,20
-1870718.7104967523,-252168.323222694,21
-1869718.7104967523,-252168.323222694,20
-1868718.7104967523,-252168.323222694,21
-1867718.7104967523,-252168.323222694,20
-1866718.7104967523,-252168.323222694,24
-1865718.7104967523,-252168.323222694,21
-1864718.7104967523,-252168.323222694,24
-1863718.7104967523,-252168.323222694,18
-1862718.7104967523,-252168.323222694,26
-1861718.7104967523,-252168.323222694,24
-1860718.7104967523,-252168.323222694,28
-1859718.7104967523,-252168.323222694,22
-1858718.7104967523,-252168.323222694,7
-1857718.7104967523,-252168.323222694,13
-1856718.7104967523,-252168.323222694,9
-1855718.7104967523,-252168.323222694,8
-1854718.7104967523,-252168.323222694,12
-1853718.7104967523,-252168.323222694,14
-1852718.7104967523,-252168.323222694,13
-1851718.7104967523,-252168.323222694,13
-1850718.7104967523,-252168.323222694,13
-1849718.7104967523,-252168.323222694,9
-1848718.7104967523,-252168.323222694,7
-1847718.7104967523,-252168.323222694,11
-1846718.7104967523,-252168.323222694,10
-1845718.7104967523,-252168.323222694,5
-1844718.7104967523,-252168.323222694,5
-1843718.7104967523,-252168.323222694,1
-1842718.7104967523,-252168.323222694,1
-1841718.7104967523,-252168.323222694,0
-1840718.7104967523,-252168.323222694,0
-1839718.7104967523,-252168.323222694,1
-1838718.7104967523,-252168.323222694,1
-1837718.7104967523,-252168.323222694,1
-1836718.7104967523,-252168.323222694,0
-1835718.7104967523,-252168.323222694,1
-1834718.7104967523,-252168.323222694,0
-1833718.7104967523,-252168.323222694,1
-1832718.7104967523,-252168.323222694,1
-1831718.7104967523,-252168.323222694,0
-1830718.7104967523,-252168.323222694,1
-1829718.7104967523,-252168.323222694,1
-1828718.7104967523,-252168.323222694,0
-1827718.7104967523,-252168.323222694,0
-1826718.7104967523,-252168.323222694,0
-1963718.7104967523,-253168.323222694,0
-1962718.7104967523,-253168.323222694,0
-1961718.7104967523,-253168.323222694,0
-1960718.7104967523,-253168.323222694,1
-1959718.7104967523,-253168.323222694,0
-1958718.7104967523,-253168.323222694,1
-1957718.7104967523,-253168.323222694,0
-1956718.7104967523,-253168.323222694,0
-1955718.7104967523,-253168.323222694,0
-1954718.7104967523,-253168.323222694,6
-1953718.7104967523,-253168.323222694,5
-1952718.7104967523,-253168.323222694,0
-1951718.7104967523,-253168.323222694,1
-1950718.7104967523,-253168.323222694,0
-1949718.7104967523,-253168.323222694,0
-1948718.7104967523,-253168.323222694,0
-1947718.7104967523,-253168.323222694,0
-1946718.7104967523,-253168.323222694,0
-1945718.7104967523,-253168.323222694,1
-1944718.7104967523,-253168.323222694,1
-1943718.7104967523,-253168.323222694,0
-1942718.7104967523,-253168.323222694,0
-1941718.7104967523,-253168.323222694,0
-1940718.7104967523,-253168.323222694,0
-1939718.7104967523,-253168.323222694,11
-1938718.7104967523,-253168.323222694,7
-1937718.7104967523,-253168.323222694,8
-1936718.7104967523,-253168.323222694,2
-1935718.7104967523,-253168.323222694,9
-1934718.7104967523,-253168.323222694,7
-1933718.7104967523,-253168.323222694,4
-1932718.7104967523,-253168.323222694,9
-1931718.7104967523,-253168.323222694,5
-1930718.7104967523,-253168.323222694,6
-1929718.7104967523,-253168.323222694,14
-1928718.7104967523,-253168.323222694,13
-1927718.7104967523,-253168.323222694,26
-1926718.7104967523,-253168.323222694,16
-1925718.7104967523,-253168.323222694,22
-1924718.7104967523,-253168.323222694,9
-1923718.7104967523,-253168.323222694,9
-1922718.7104967523,-253168.323222694,10
-1921718.7104967523,-253168.323222694,40
-1920718.7104967523,-253168.323222694,22
-1919718.7104967523,-253168.323222694,16
-1918718.7104967523,-253168.323222694,43
-1917718.7104967523,-253168.323222694,35
-1916718.7104967523,-253168.323222694,28
-1915718.7104967523,-253168.323222694,40
-1914718.7104967523,-253168.323222694,35
-1913718.7104967523,-253168.323222694,19
-1912718.7104967523,-253168.323222694,34
-1911718.7104967523,-253168.323222694,33
-1910718.7104967523,-253168.323222694,41
-1909718.7104967523,-253168.323222694,44
-1908718.7104967523,-253168.323222694,29
-1907718.7104967523,-253168.323222694,35
-1906718.7104967523,-253168.323222694,14
-1905718.7104967523,-253168.323222694,13
-1904718.7104967523,-253168.323222694,15
-1903718.7104967523,-253168.323222694,16
-1902718.7104967523,-253168.323222694,18
-1901718.7104967523,-253168.323222694,28
-1900718.7104967523,-253168.323222694,30
-1899718.7104967523,-253168.323222694,34
-1898718.7104967523,-253168.323222694,31
-1897718.7104967523,-253168.323222694,27
-1896718.7104967523,-253168.323222694,33
-1895718.7104967523,-253168.323222694,28
-1894718.7104967523,-253168.323222694,34
-1893718.7104967523,-253168.323222694,26
-1892718.7104967523,-253168.323222694,33
-1891718.7104967523,-253168.323222694,28
-1890718.7104967523,-253168.323222694,31
-1889718.7104967523,-253168.323222694,25
-1888718.7104967523,-253168.323222694,25
-1887718.7104967523,-253168.323222694,21
-1886718.7104967523,-253168.323222694,24
-1885718.7104967523,-253168.323222694,23
-1884718.7104967523,-253168.323222694,28
-1883718.7104967523,-253168.323222694,23
-1882718.7104967523,-253168.323222694,36
-1881718.7104967523,-253168.323222694,22
-1880718.7104967523,-253168.323222694,23
-1879718.7104967523,-253168.323222694,23
-1878718.7104967523,-253168.323222694,25
-1877718.7104967523,-253168.323222694,29
-1876718.7104967523,-253168.323222694,19
-1875718.7104967523,-253168.323222694,22
-1874718.7104967523,-253168.323222694,19
-1873718.7104967523,-253168.323222694,21
-1872718.7104967523,-253168.323222694,17
-1871718.7104967523,-253168.323222694,24
-1870718.7104967523,-253168.323222694,25
-1869718.7104967523,-253168.323222694,20
-1868718.7104967523,-253168.323222694,21
-1867718.7104967523,-253168.323222694,21
-1866718.7104967523,-253168.323222694,19
-1865718.7104967523,-253168.323222694,18
-1864718.7104967523,-253168.323222694,14
-1863718.7104967523,-253168.323222694,19
-1862718.7104967523,-253168.323222694,20
-1861718.7104967523,-253168.323222694,21
-1860718.7104967523,-253168.323222694,28
-1859718.7104967523,-253168.323222694,33
-1858718.7104967523,-253168.323222694,12
-1857718.7104967523,-253168.323222694,9
-1856718.7104967523,-253168.323222694,16
-1855718.7104967523,-253168.323222694,13
-1854718.7104967523,-253168.323222694,13
-1853718.7104967523,-253168.323222694,17
-1852718.7104967523,-253168.323222694,12
-1851718.7104967523,-253168.323222694,8
-1850718.7104967523,-253168.323222694,12
-1849718.7104967523,-253168.323222694,12
-1848718.7104967523,-253168.323222694,5
-1847718.7104967523,-253168.323222694,6
-1846718.7104967523,-253168.323222694,5
-1845718.7104967523,-253168.323222694,6
-1844718.7104967523,-253168.323222694,4
-1843718.7104967523,-253168.323222694,1
-1842718.7104967523,-253168.323222694,1
-1841718.7104967523,-253168.323222694,0
-1840718.7104967523,-253168.323222694,0
-1839718.7104967523,-253168.323222694,0
-1838718.7104967523,-253168.323222694,0
-1837718.7104967523,-253168.323222694,1
-1836718.7104967523,-253168.323222694,0
-1835718.7104967523,-253168.323222694,0
-1834718.7104967523,-253168.323222694,1
-1833718.7104967523,-253168.323222694,0
-1832718.7104967523,-253168.323222694,0
-1831718.7104967523,-253168.323222694,0
-1830718.7104967523,-253168.323222694,1
-1829718.7104967523,-253168.323222694,1
-1828718.7104967523,-253168.323222694,0
-1827718.7104967523,-253168.323222694,0
-1826718.7104967523,-253168.323222694,0
-1963718.7104967523,-254168.323222694,0
-1962718.7104967523,-254168.323222694,0
-1961718.7104967523,-254168.323222694,0
-1960718.7104967523,-254168.323222694,0
-1959718.7104967523,-254168.323222694,1
-1958718.7104967523,-254168.323222694,0
-1957718.7104967523,-254168.323222694,2
-1956718.7104967523,-254168.323222694,5
-1955718.7104967523,-254168.323222694,5
-1954718.7104967523,-254168.323222694,4
-1953718.7104967523,-254168.323222694,9
-1952718.7104967523,-254168.323222694,4
-1951718.7104967523,-254168.323222694,5
-1950718.7104967523,-254168.323222694,2
-1949718.7104967523,-254168.323222694,0
-1948718.7104967523,-254168.323222694,0
-1947718.7104967523,-254168.323222694,1
-1946718.7104967523,-254168.323222694,0
-1945718.7104967523,-254168.323222694,1
-1944718.7104967523,-254168.323222694,1
-1943718.7104967523,-254168.323222694,1
-1942718.7104967523,-254168.323222694,14
-1941718.7104967523,-254168.323222694,7
-1940718.7104967523,-254168.323222694,10
-1939718.7104967523,-254168.323222694,9
-1938718.7104967523,-254168.323222694,8
-1937718.7104967523,-254168.323222694,6
-1936718.7104967523,-254168.323222694,10
-1935718.7104967523,-254168.323222694,8
-1934718.7104967523,-254168.323222694,8
-1933718.7104967523,-254168.323222694,3
-1932718.7104967523,-254168.323222694,6
-1931718.7104967523,-254168.323222694,7
-1930718.7104967523,-254168.323222694,6
-1929718.7104967523,-254168.323222694,10
-1928718.7104967523,-254168.323222694,16
-1927718.7104967523,-254168.323222694,19
-1926718.7104967523,-254168.323222694,18
-1925718.7104967523,-254168.323222694,21
-1924718.7104967523,-254168.323222694,18
-1923718.7104967523,-254168.323222694,17
-1922718.7104967523,-254168.323222694,14
-1921718.7104967523,-254168.323222694,27
-1920718.7104967523,-254168.323222694,15
-1919718.7104967523,-254168.323222694,31
-1918718.7104967523,-254168.323222694,55
-1917718.7104967523,-254168.323222694,43
-1916718.7104967523,-254168.323222694,35
-1915718.7104967523,-254168.323222694,43
-1914718.7104967523,-254168.323222694,38
-1913718.7104967523,-254168.323222694,26
-1912718.7104967523,-254168.323222694,32
-1911718.7104967523,-254168.323222694,37
-1910718.7104967523,-254168.323222694,43
-1909718.7104967523,-254168.323222694,44
-1908718.7104967523,-254168.323222694,37
-1907718.7104967523,-254168.323222694,36
-1906718.7104967523,-254168.323222694,25
-1905718.7104967523,-254168.323222694,30
-1904718.7104967523,-254168.323222694,22
-1903718.7104967523,-254168.323222694,10
-1902718.7104967523,-254168.323222694,13
-1901718.7104967523,-254168.323222694,22
-1900718.7104967523,-254168.323222694,15
-1899718.7104967523,-254168.323222694,24
-1898718.7104967523,-254168.323222694,31
-1897718.7104967523,-254168.323222694,34
-1896718.7104967523,-254168.323222694,22
-1895718.7104967523,-254168.323222694,31
-1894718.7104967523,-254168.323222694,37
-1893718.7104967523,-254168.323222694,32
-1892718.7104967523,-254168.323222694,32
-1891718.7104967523,-254168.323222694,33
-1890718.7104967523,-254168.323222694,25
-1889718.7104967523,-254168.323222694,28
-1888718.7104967523,-254168.323222694,27
-1887718.7104967523,-254168.323222694,25
-1886718.7104967523,-254168.323222694,24
-1885718.7104967523,-254168.323222694,24
-1884718.7104967523,-254168.323222694,26
-1883718.7104967523,-254168.323222694,30
-1882718.7104967523,-254168.323222694,26
-1881718.7104967523,-254168.323222694,25
-1880718.7104967523,-254168.323222694,26
-1879718.7104967523,-254168.323222694,35
-1878718.7104967523,-254168.323222694,24
-1877718.7104967523,-254168.323222694,22
-1876718.7104967523,-254168.323222694,20
-1875718.7104967523,-254168.323222694,17
-1874718.7104967523,-254168.323222694,14
-1873718.7104967523,-254168.323222694,19
-1872718.7104967523,-254168.323222694,20
-1871718.7104967523,-254168.323222694,20
-1870718.7104967523,-254168.323222694,15
-1869718.7104967523,-254168.323222694,16
-1868718.7104967523,-254168.323222694,23
-1867718.7104967523,-254168.323222694,16
-1866718.7104967523,-254168.323222694,23
-1865718.7104967523,-254168.323222694,25
-1864718.7104967523,-254168.323222694,19
-1863718.7104967523,-254168.323222694,20
-1862718.7104967523,-254168.323222694,18
-1861718.7104967523,-254168.323222694,17
-1860718.7104967523,-254168.323222694,21
-1859718.7104967523,-254168.323222694,14
-1858718.7104967523,-254168.323222694,24
-1857718.7104967523,-254168.323222694,16
-1856718.7104967523,-254168.323222694,27
-1855718.7104967523,-254168.323222694,12
-1854718.7104967523,-254168.323222694,17
-1853718.7104967523,-254168.323222694,15
-1852718.7104967523,-254168.323222694,14
-1851718.7104967523,-254168.323222694,12
-1850718.7104967523,-254168.323222694,10
-1849718.7104967523,-254168.323222694,9
-1848718.7104967523,-254168.323222694,6
-1847718.7104967523,-254168.323222694,5
-1846718.7104967523,-254168.323222694,6
-1845718.7104967523,-254168.323222694,1
-1844718.7104967523,-254168.323222694,1
-1843718.7104967523,-254168.323222694,1
-1842718.7104967523,-254168.323222694,1
-1841718.7104967523,-254168.323222694,1
-1840718.7104967523,-254168.323222694,1
-1839718.7104967523,-254168.323222694,1
-1838718.7104967523,-254168.323222694,1
-1837718.7104967523,-254168.323222694,0
-1836718.7104967523,-254168.323222694,1
-1835718.7104967523,-254168.323222694,0
-1834718.7104967523,-254168.323222694,0
-1833718.7104967523,-254168.323222694,1
-1832718.7104967523,-254168.323222694,1
-1831718.7104967523,-254168.323222694,0
-1830718.7104967523,-254168.323222694,0
-1829718.7104967523,-254168.323222694,0
-1828718.7104967523,-254168.323222694,0
-1827718.7104967523,-254168.323222694,0
-1826718.7104967523,-254168.323222694,0
-1963718.7104967523,-255168.323222694,0
-1962718.7104967523,-255168.323222694,0
-1961718.7104967523,-255168.323222694,0
-1960718.7104967523,-255168.323222694,0
-1959718.7104967523,-255168.323222694,0
-1958718.7104967523,-255168.323222694,0
-1957718.7104967523,-255168.323222694,2
-1956718.7104967523,-255168.323222694,5
-1955718.7104967523,-255168.323222694,8
-1954718.7104967523,-255168.323222694,6
-1953718.7104967523,-255168.323222694,6
-1952718.7104967523,-255168.323222694,4
-1951718.7104967523,-255168.323222694,5
-1950718.7104967523,-255168.323222694,4
-1949718.7104967523,-255168.323222694,0
-1948718.7104967523,-255168.323222694,1
-1947718.7104967523,-255168.323222694,1
-1946718.7104967523,-255168.323222694,0
-1945718.7104967523,-255168.323222694,1
-1944718.7104967523,-255168.323222694,1
-1943718.7104967523,-255168.323222694,1
-1942718.7104967523,-255168.323222694,9
-1941718.7104967523,-255168.323222694,7
-1940718.7104967523,-255168.323222694,5
-1939718.7104967523,-255168.323222694,14
-1938718.7104967523,-255168.323222694,14
-1937718.7104967523,-255168.323222694,14
-1936718.7104967523,-255168.323222694,14
-1935718.7104967523,-255168.323222694,14
-1934718.7104967523,-255168.323222694,7
-1933718.7104967523,-255168.323222694,8
-1932718.7104967523,-255168.323222694,3
-1931718.7104967523,-255168.323222694,4
-1930718.7104967523,-255168.323222694,4
-1929718.7104967523,-255168.323222694,13
-1928718.7104967523,-255168.323222694,14
-1927718.7104967523,-255168.323222694,13
-1926718.7104967523,-255168.323222694,17
-1925718.7104967523,-255168.323222694,18
-1924718.7104967523,-255168.323222694,14
-1923718.7104967523,-255168.323222694,24
-1922718.7104967523,-255168.323222694,21
-1921718.7104967523,-255168.323222694,21
-1920718.7104967523,-255168.323222694,24
-1919718.7104967523,-255168.323222694,42
-1918718.7104967523,-255168.323222694,49
-1917718.7104967523,-255168.323222694,49
-1916718.7104967523,-255168.323222694,50
-1915718.7104967523,-255168.323222694,42
-1914718.7104967523,-255168.323222694,31
-1913718.7104967523,-255168.323222694,33
-1912718.7104967523,-255168.323222694,44
-1911718.7104967523,-255168.323222694,33
-1910718.7104967523,-255168.323222694,44
-1909718.7104967523,-255168.323222694,44
-1908718.7104967523,-255168.323222694,44
-1907718.7104967523,-255168.323222694,36
-1906718.7104967523,-255168.323222694,23
-1905718.7104967523,-255168.323222694,21
-1904718.7104967523,-255168.323222694,19
-1903718.7104967523,-255168.323222694,10
-1902718.7104967523,-255168.323222694,16
-1901718.7104967523,-255168.323222694,26
-1900718.7104967523,-255168.323222694,21
-1899718.7104967523,-255168.323222694,25
-1898718.7104967523,-255168.323222694,25
-1897718.7104967523,-255168.323222694,29
-1896718.7104967523,-255168.323222694,37
-1895718.7104967523,-255168.323222694,33
-1894718.7104967523,-255168.323222694,30
-1893718.7104967523,-255168.323222694,32
-1892718.7104967523,-255168.323222694,29
-1891718.7104967523,-255168.323222694,29
-1890718.7104967523,-255168.323222694,21
-1889718.7104967523,-255168.323222694,25
-1888718.7104967523,-255168.323222694,27
-1887718.7104967523,-255168.323222694,28
-1886718.7104967523,-255168.323222694,28
-1885718.7104967523,-255168.323222694,26
-1884718.7104967523,-255168.323222694,25
-1883718.7104967523,-255168.323222694,25
-1882718.7104967523,-255168.323222694,27
-1881718.7104967523,-255168.323222694,20
-1880718.7104967523,-255168.323222694,27
-1879718.7104967523,-255168.323222694,16
-1878718.7104967523,-255168.323222694,21
-1877718.7104967523,-255168.323222694,33
-1876718.7104967523,-255168.323222694,22
-1875718.7104967523,-255168.323222694,28
-1874718.7104967523,-255168.323222694,24
-1873718.7104967523,-255168.323222694,26
-1872718.7104967523,-255168.323222694,23
-1871718.7104967523,-255168.323222694,24
-1870718.7104967523,-255168.323222694,19
-1869718.7104967523,-255168.323222694,17
-1868718.7104967523,-255168.323222694,16
-1867718.7104967523,-255168.323222694,19
-1866718.7104967523,-255168.323222694,25
-1865718.7104967523,-255168.323222694,21
-1864718.7104967523,-255168.323222694,18
-1863718.7104967523,-255168.323222694,19
-1862718.7104967523,-255168.323222694,15
-1861718.7104967523,-255168.323222694,16
-1860718.7104967523,-255168.323222694,19
-1859718.7104967523,-255168.323222694,18
-1858718.7104967523,-255168.323222694,25
-1857718.7104967523,-255168.323222694,20
-1856718.7104967523,-255168.323222694,21
-1855718.7104967523,-255168.323222694,11
-1854718.7104967523,-255168.323222694,12
-1853718.7104967523,-255168.323222694,18
-1852718.7104967523,-255168.323222694,12
-1851718.7104967523,-255168.323222694,12
-1850718.7104967523,-255168.323222694,10
-1849718.7104967523,-255168.323222694,10
-1848718.7104967523,-255168.323222694,4
-1847718.7104967523,-255168.323222694,7
-1846718.7104967523,-255168.323222694,4
-1845718.7104967523,-255168.323222694,1
-1844718.7104967523,-255168.323222694,1
-1843718.7104967523,-255168.323222694,1
-1842718.7104967523,-255168.323222694,1
-1841718.7104967523,-255168.323222694,1
-1840718.7104967523,-255168.323222694,1
-1839718.7104967523,-255168.323222694,1
-1838718.7104967523,-255168.323222694,1
-1837718.7104967523,-255168.323222694,0
-1836718.7104967523,-255168.323222694,1
-1835718.7104967523,-255168.323222694,0
-1834718.7104967523,-255168.323222694,0
-1833718.7104967523,-255168.323222694,0
-1832718.7104967523,-255168.323222694,1
-1831718.7104967523,-255168.323222694,1
-1830718.7104967523,-255168.323222694,0
-1829718.7104967523,-255168.323222694,0
-1828718.7104967523,-255168.323222694,0
-1827718.7104967523,-255168.323222694,0
-1826718.7104967523,-255168.323222694,0
-1963718.7104967523,-256168.323222694,0
-1962718.7104967523,-256168.323222694,0
-1961718.7104967523,-256168.323222694,0
-1960718.7104967523,-256168.323222694,2
-1959718.7104967523,-256168.323222694,3
-1958718.7104967523,-256168.323222694,3
-1957718.7104967523,-256168.323222694,6
-1956718.7104967523,-256168.323222694,4
-1955718.7104967523,-256168.323222694,9
-1954718.7104967523,-256168.323222694,6
-1953718.7104967523,-256168.323222694,6
-1952718.7104967523,-256168.323222694,15
-1951718.7104967523,-256168.323222694,8
-1950718.7104967523,-256168.323222694,15
-1949718.7104967523,-256168.323222694,7
-1948718.7104967523,-256168.323222694,9
-1947718.7104967523,-256168.323222694,9
-1946718.7104967523,-256168.323222694,12
-1945718.7104967523,-256168.323222694,12
-1944718.7104967523,-256168.323222694,12
-1943718.7104967523,-256168.323222694,14
-1942718.7104967523,-256168.323222694,14
-1941718.7104967523,-256168.323222694,14
-1940718.7104967523,-256168.323222694,14
-1939718.7104967523,-256168.323222694,14
-1938718.7104967523,-256168.323222694,14
-1937718.7104967523,-256168.323222694,14
-1936718.7104967523,-256168.323222694,14
-1935718.7104967523,-256168.323222694,14
-1934718.7104967523,-256168.323222694,14
-1933718.7104967523,-256168.323222694,14
-1932718.7104967523,-256168.323222694,3
-1931718.7104967523,-256168.323222694,5
-1930718.7104967523,-256168.323222694,3
-1929718.7104967523,-256168.323222694,7
-1928718.7104967523,-256168.323222694,9
-1927718.7104967523,-256168.323222694,30
-1926718.7104967523,-256168.323222694,37
-1925718.7104967523,-256168.323222694,27
-1924718.7104967523,-256168.323222694,9
-1923718.7104967523,-256168.323222694,10
-1922718.7104967523,-256168.323222694,24
-1921718.7104967523,-256168.323222694,19
-1920718.7104967523,-256168.323222694,20
-1919718.7104967523,-256168.323222694,27
-1918718.7104967523,-256168.323222694,31
-1917718.7104967523,-256168.323222694,31
-1916718.7104967523,-256168.323222694,31
-1915718.7104967523,-256168.323222694,31
-1914718.7104967523,-256168.323222694,36
-1913718.7104967523,-256168.323222694,30
-1912718.7104967523,-256168.323222694,38
-1911718.7104967523,-256168.323222694,44
-1910718.7104967523,-256168.323222694,44
-1909718.7104967523,-256168.323222694,42
-1908718.7104967523,-256168.323222694,42
-1907718.7104967523,-256168.323222694,31
-1906718.7104967523,-256168.323222694,25
-1905718.7104967523,-256168.323222694,25
-1904718.7104967523,-256168.323222694,34
-1903718.7104967523,-256168.323222694,32
-1902718.7104967523,-256168.323222694,28
-1901718.7104967523,-256168.323222694,30
-1900718.7104967523,-256168.323222694,36
-1899718.7104967523,-256168.323222694,38
-1898718.7104967523,-256168.323222694,35
-1897718.7104967523,-256168.323222694,35
